text,status
Đúng tui sống ở ĐN năm nay đi đường dù sáng hay tối hay các giờ cao điểm đều có ông công an mặc áo vàng đứng vơ vơ thổi thổi chỉ chỉ,0
Khẩu sao kia để làm gì thế,0
L,1
chế độ người máy cường núi cầm chuột còn anh Ba cầm miếng lót chuột,0
Chúc bác dần nhiều sức khoẻ nhé VIỆT NAM MUÔN NĂM,0
vinh danh văn hoá việt văn hoá chặt chém,0
nhận thiết kế phòng gaming mới lạ cho dân play,0
Đêm phia mà Cười không nhặt được mồm rách cmn cả miệng,0
Thôi xong en lồn rồi,1
Lúc nó nói câu đó muốn xỉu á muốn vô hai chai nước biển,0
Netflix đồng hành cùng mọi người trong muàaa dịchh đeii không thângg đêii,0
Nhìn giống ghép vậy,0
Ủa xem kết quả GA ở đâu vậy anh em,0
Khánh Hồng Nguyễn chờ mình về hẵng đẻ nhé,0
Dương Quốc,0
Ủa bây giờ mới vậy,0
Duong Thi Huong Ly không hiểu sao vẫn có người bênh là không cố ý này kia chắc không cố ý nhưng cố tình,0
Khóc thét vì không phân biệt được đâu là bố,0
Nguyễn Đạt chưa địt mẹ,0
Sóp pe trả phí quảng cáo đi chứ,0
tầm này không gáy thì có má chết à,0
Vừa thấy ảnh bên Bộ tộc phải trước thì quá bên fanpage phải trước ha ha,0
Thu Hà cắt mỏ chừ,0
Mãi yêu Minh Hiếu,0
Theo phản động thôi,0
Em rất không hài lòng với cuộc sống hiện tại không một đồng dính đít,0
Thánh kiếm đâu za cái này Mà đọc cái bl của thằng kia song Tôi đi đái đéo hết bc,1
Con fan ruột thầy đây Heo,0
Mặc caia quần khó hiểu ghê,0
Anh luôn mong sao ta yêu nhau luôn bên nhau cho tới khi ta chung nhà thế xong chung nhà rồi thì không yêu nữa hay là không bên nhau nữa,0
Trộn mẫu máu của người xét nghiệm sau khi cắt đôi que thử thì chắc kết quả sẽ không chính xác rồi vợ chồng nghi kỵ nhau kẻ có bệnh tưởng mình trong sạch tha hồ mang bệnh đi lây lan cho người không bệnh lại tưởng bệnh thì lo lắng rồi khéo lại tự vẫn nói chung là tận cùng của sự khốn nạn không thể chấp nhận,1
Chúc mừng quốc hội anh có khả năng trúng độc đắc giải corona wordwide,0
Có đứa đi lùi hoặc chạy lùy mới tới đích ý,0
Tao biet rôi cung se co ngay này mà ha ha,0
Khác mỗi cái mặt,0
học trò lồn,1
Duy Tran khẩu trang có bán không,0
Trần đức bo trần thanh tâm trần đòn,0
xuất phát điểm khác nhau con đường đi khác nhau trở ngại khác nhau Nỗ lực thì hết sức cũng chỉ được gần bằng đứa sinh ra ở vạch đích thôi,0
Tân AK xin videos ông ơi,0
Thôi xong việt nam là điểm đến của hòa bình điểm đến của những danh lam thắng cảnh đẹp mà đâu phải nơi di trú hay hay tạm chốn nạn đâu,0
anh nghĩ sao về việc có thêm vợ bé,0
Coi cai miêng con nho linh loc giong nhu cai L bi sung kia co minh hiêu chui cho no chú đi,1
Hell yeah,0
Dễ thươg quá cô ơi,0
Ngọc Trang mua hào biển ob tặng bút,0
Rất gì và này nọ,0
Mà nó lại rất ưa là dễ thương,0
ba rọi béo lao tới làm túi giật mình hâha,0
Không thấy CS đâu hết thấy có con chó Có ai giống mình không,1
Yểu địu thục nữ,0
Chị ba chim chật trai nó mê Rộng như cái cống trai nó chạy mất tiêu ba rọi béo,0
Xin lỗi năm trước bán hàng onl còn chưa được phổ biến lắm nói chi là có livestream lúc ấy Con này nó xạo vãi lồn,1
được thầy,0
Nhung xuất hiện,0
Mến cô ghê,0
Người Nhật lúc này,0
em nghĩ thầy nên học hỏi chuyên gia này,0
Ae nghe kỹ lại nhé bà này giả bộ liệu để làm video chứ bà ấy không có liệu thật nhé anh em,0
Thằng nào nói xạo cả nhà nó chết,1
Co cang da mat không chi,0
Hoàng Như Ngọc tóc mới ăn tết hả,0
Ý luôn là quả tạ của châu Âu,0
Đăng Dũng con táng chứ con tôm hùm đâu ba,0
ăn gì dễ thương quá zọo chú oeii,0
Bệnh viện mắt trung ương hân hạnh tài trợ pha sấy này,0
người tin ông là cố vấn tối cao đời tổng thống mỹ trong đó có tôi còn người tin ông chắc chắn còn tôi không còn người nào tin ông thì khi đó tôi đã chết i love thần tượng forever,0
Út Tuyền không mình chơi lớn gần ngày rồi mua,0
Vcl nghe xong chỉ thấy buồn cười,1
Tiện đây em cũng nhờ chút ạ Bên em dư bộ tình dục tôi hạnh nặng Bao rung bao phê ạ Pass lại cho chị em nào cần Có giảm cho ai thực sự đam mê,0
thật là vãi lồn anh ơi,1
Đồng chí Độ nghe lệnh đây hãy đưa cả đại đoàn của đồng chí lên máy bay giải phóng Bootcamp pochiki roesot đồng chí đã nghe rõ chưa,0
Ủa kì vậy Lisa Nguyên về hát với lại nhảy mà còn cô MH dễ thương và duyên thôi làm sao so sánh hai cấp bật khác nhau nữa,0
Anh vừa nói con cặc gì vậy Abe,0
Đã tìm ra anh em song sinh của iphone,0
co ba yêu quy cho con so dien thoai co ba nhe,0
Nhớ dắt nasus va poppy theo nhé thầy,0
ghét tập này nhất luôn không xem không thích không chê người thế giới thứ chửi mà cứu nhân độ thế bó tay nghiệp nó dè cái miệng nhìn không có cảm tình,0
yêu thầy nhiều,0
Sản phẩm của nền giáo dục thối nát mà,1
Tại không phá đảo được game này nên mới bảo là game cho con nít chứ phá đảo được thì lại ghi là game dành cho Độ,0
Ad sao mày bố xạo thế,1
Tay nay ma nhiêm thi co lê ông trơi goi vê rôi,0
tôi yêu bạn nhiều,0
Đéo còn tý niềm tin cái đất nước này,1
Sao không ở luôn bên đấy đi,0
Tâm Tâm cố lên bạn cố lên vì những người đang cố nhé,0
người em yêu quý nhất team SBTC chỉ sau cô Linh dolce,0
Gờ đờ ra gon đấy anh em ạ,0
Địt mẹ kiểm tra nội bộ Giống như dùng tay sục chị vậy quản trị viên nhỉ,1
Thích nhất cái câu Nếu chính Quyền quan tâm đến nó,0
Thằng quản trị viên nhãm shitt đành rằng fanpage này là CHỬI Nhưng mày là quản trị viên thì chỉ nên viết gợi ý thôi để mem nó CHỬI mày dành CHỬI kiểu đó thì chơi thế đéo nào,1
Cô Hiếu cô đẹp thật luôn á Yêu cô nhiều,0
Mình hiểu lúc này đẹp quá đi,0
Hy vọng công bằng và công lý sẽ được thực thi,0
mây ba mu nay toan la sl không đây toan phe phai no không đây toan la đeo vang gia đi lên mạng xã hội sl lůa đao la chu yêu,1
Thích gu này cơ,0
Này thì,0
M biết ba rọi béo giống con gà điểm nào không Thao Hoang,1
Nhật bản hẩy kiện thằng chủ tịt Hanoi cho nó biết thế nào là bố xạo,1
Ông độ vlog các cháu ơi ông lại tiếp tục,0
Mình buồn mình xem video hài vậy,0
Thầy lúc nào chả khổ,0
nghiêm cấm đưa xương cho chó đừng làm hư con chó khi cho nó ăn lung tung thật sự là chó được huấn luyện nó cũng không ăn đồ của người lạ cho nữa cơ,0
Rồi sau đó chết bảo tại số,1
bộ đồ hàng hiệu,0
Vô nhân đạo Hy vọng những sự việc như vậy sẽ không bị các tổ chức nhân đạo quốc tế bỏ quá,0
Đang ăn mì thì xem đánh giá thịt trâu tôi ổn vãi lồn các ông ạ,0
Cho xin facebook anh châu đi,0
Em Vợ thì chắc chắn là được chiếc rồi đúng không anh ơi,0
chip à ông xuống dưới tầng tính hộ tôi,0
thần quyền ông lục tổ,0
Phan Nhật cãi vã hơi cay đấy,0
Bóng dơ bóng bẩn bóng thúi,1
Hoang Long,0
Mấy bạn chửi chị này bê đi này bê đi nọ bớt cái mõm lồn lại Ngta bê đi hay không bê đi không cần phải đề cập đâu miễn sao họ đẹp hơn con gái mẹ mấy đứa bình luận chửi này chửi nọ được thích thì xem không thích thì biến người ta có làm gì mày đâu mà vào bình luận chửi Còn về chị Linda cứ sống thật là mình em thâý chị quá tuyệt rồi chị đâu có ăn hết của cha ông cố nội tụi nó đâu Nên lời nó nói hay chửi cứ xem như chó sủa đi chị ơi Chẳng lẻ tự dưng mình đang đi trên đường có con chó điên lại sủa lại cắn mình không lẽ mình cắn lại nó Mãi bên Linda cố gắng phát triển kênh đi chị,1
Trương Thanh Huyền,0
Đĩ mẹ nhung lựa đi em,1
Hơi giống,0
Bài viết phản ánh rất đúng xã hội Việt nam Nhân tài xuất chúng rẻ rúm không có đất phát triển lương ba cọc ba đồng không đủ lo cuộc sống Hài kịch game show thứ chỉ mang tính chất giải trí thì lũng loạn truyền hình đài báo mạng xã hội truyền thông Đất nước có thể phát triển xoá đói giảm nghèo nhờ những anh chị như hoài linh chấn thành Sao,0
biệt thự triệu,0
Cầu chiều đi nó phạt đúng rồi la làng gì nữa,0
keo đang vật vã với thứ tiếng rồi nên không làm phụ bếp được nữa ha ha,1
Phương Nam ngàn cái thì mua,0
Ai như con nhung háng rộng kia,1
Chịu á,0
Đoán đéo trượt phát nào là K ATM đứng đầu mà,1
Anh Tú cắn ngọn cỏ ven đường,0
Lệ đĩ mà Em nó nghĩ tiền của PA chắc từ trời rơi xuống,1
súng bắn không trúng dao chặc không đứt hài vãi cả lồn,0
Ai đồ ơi Cho em quả lôgo fan cứng nào,0
Trung khá giả,0
Hài thế,0
Trend bên hàn quốc lạ thật,0
Cang Phu nhắn tin em an,0
Yêu cô ghê á,0
Các bác sống nhanh vaicutt,1
uis uis Ghéppo hài vail cácc ôngg ạ,0
mai facebook thầy không còn đứa bạn nào nữa luôn,0
Hôm gặp thần tượng đi ăn bún cùng gia đình có đeo khẩu trang đâu,0
Các ông đừng có khinh thường khả năng bôi cứt mũi của tôi,0
Quynh Anh Phim hay thì không lười,0
Bã dễ thương quá trời luôn,0
Cả bà mẹ nữ sinh giao gà nữa Oan hay không không rõ Nhưng chứng cứ kết tội rõ ràng là không thuyết phục Chỉ dựa vào lời khai của bên đối nghịch mà kết tội được thì giỏi thật,0
Tuyết Nhung Phan update cho bạn mình,0
Nhớ anh năm ngoái,0
Thấy người ta làm việc tốt thì dè biểu chúng nó không bằng súc vật,1
Thành Lê DLV,0
Quốc Quy,0
Có một lúc cuồng bài thất tình và thế giới ảo tình yêu thật của Trịnh Đình Quang,0
Chúng ta hãy sống chậm lại đi nào,0
Trịnh Nam Long ông về nước với gia đình chữa bệnh có gì sai,0
Mày im chứ sao làm lại đi đường quyền của cô minh hiếu,0
Tới giờ người ta còn gọi là bé xuân mai không,0
Đoàn Văn Ngọc Sơn Sơn Ben với Trung Pokemon,0
Đỉnh quá thầy ơi,0
Hihi thích bài này chết đi mất Ôi cái cuộc đời phó thường dân nam bộ của em,0
Vậy,0
Trần Thanh Phong,0
I love you cho cà mu,0
Xin link facebook chính thứ của quốc sư,0
Khác bọt quá anh ơii,0
Cũg chưa biết tin ai được mày ơi đồn như lời,1
Anh tớ giờ đang ở quê bắn khỉ nhé,0
mat day,1
Lúc tối xem live sợ vai lồn,1
Nguyễn Diệu Ái thì hồi xưa đã chào kiểu thân thiện vậy rồi thế mà người khác bảo mình bậy bah,0
Nguyễn Hoàng Khởi nữa tui quay MV đẹp hơn cho bạn nhe,0
Like cái hình,0
Nội chiến tạo cơ hội cho những kẻ xăm lược ngư ông đắc lại Đoàn kết là sức mạnh,0
Hà Nội cố lên VIỆT NAM cố lên Nhất định chúng ta sẽ chiến thắng,0
Cái ghế nhìn lạ nhờ,0
Đôi giày cái quần và không biết cái áo thun có phải là chiếc áo adidas biểu tượng nhỏ ở vú hay không Nhưng chúng nó đã theo anh ba quá bao nhiêu nước đi bao nhiêu cái sự kiện rồi Bỏ tiền ra mua cái khác được không Trung Keo Kiệt,0
Ôi vẽ chuyện kiểu của bọn này lúc nào chẳng vậy Phát ngôn ngáo để tăng độ nổi thêm chút hôm sau xin lỗi để mọi người bỏ quá nhưng nổi tiếng thì giữ lại Lợi như thế cơ mà,1
Nghe rất hư trúc nhưng lại mộ dung phục,0
Biết thế là được rồi Dẫu sao cũng nhắc nhở anh em là Đọc thôi cái gì cần nói hãy nói Cái thằng quản trị viên kia nó không hiểu vấn đề gì phán người này là chó người kia là chó Nó lại hiểu được tiếng chó,1
Dịch thấy mợ mới ra,0
Cao bằng,0
Tộc trưởng nghỉ lễ vui vẻ,0
Ủa đây là đâu hả,0
Nail là nghề như nhiều nghành nghề lương thiện khác nhưng dưới bàn tay đen đúa của Tuyên giáo nó thành cái nghề thấp kém hạ đẳng Nghề nào cũng để kiếm sống nuôi sống gia đình phục vụ xã hội cộng đồng không phân biệt giàu sang hay thấp hèn Bản chất của CNCS là bình đẳng bác ái nhưng những hiện nay họ đang thực hiện hoàn toàn trái ngược,1
Nghiệp Ks ngại ghê á,0
cười từ đầu đến cuối toát mồ hôi lách,0
Nghe có vẻ apple nhưng lại sam sung,0
Ghê thật Nhưng mình chưa ăn sam bao giờ,0
Lời khuyên chân thành gặp mấy con đàn bà chạy xe trên đường thì né tụi nó càng xa càng tốt lũ dở hơi đó chỉ giỏi làm khổ người khác thôi,1
Xấu vãi lồn,1
Nhị Thắng hay lắm,0
Lý do hôm quá G bị sấp mặt Và cũng là dự báo cho vòng tuần sau,0
Thuỷ Tiênn,0
Style kiểu nhiều tiền,0
Paula Lưu người miền đéo nào mà chả ăn cơm ông này bị hài à dựa vào thịt chó chỉ là cái cớ để phân biệt vùng miền không bằng cả con chó rách,1
from gà rán,0
ha ha nghe chị nói chuyện làm đẹp hài quá em ngồi nghe cười mình,0
Cho mình hỏi nếu muốn theo dõi thần tượng nudetiger của mình Thì phải xem ở đâu ạ trang cá nhân hay link youtube á,0
Ngo,0
Đảng cộng chó,1
Loạn hết cmn rồi Hazz,1
khôn như cha quê tui xích đầy,0
Vụ chi thế các bạn,0
Có não thì nên sử dụng chứ cứ để nó đóng thành bê tông thì lại phí,1
Nguyễntôi biết mà bạn chửi sỏ nó đó chứ nó sao đẻ được bạn,1
thành đạt rồi anh,0
Mặc thế là đẹp à,0
Nguyễn Trung Kiên liên quân luôn nhá,0
rất vô lý nhưng cực kì thuyets phục,0
thôi đừng chửi nữa em em bỏ công ra là em duoc phước rồi chị chúc em mạnh khỏe gia đình ấm no hạnh phúc,0
cô Ba ơi nhà giàu giúp đỡ mảnh đời nghèo khổ là công đức lắm nhé cô,0
Cái này là thẻ thần Kỳ Của tương lai nhà giàu con đi du học,0
Ba qwa dep,0
Dừa lòng chưa Nhung,0
Thúy Linh tuii nói không sai mà,0
Sợ hãi các thứ,0
Chỉ biết thốt lên từ trìu mến đụ má,1
Nói chuyện Yêu ghê đó trời,0
Sam Sam ha ha,0
Nghe nhiều ông Trần Dần thuộc luôn cả sấm trạng Trình Ô không bao giờ làm anh em thất vọng Chúc ông Trần Dần nhiều sức khỏe để mang lại niềm vui cho mọi người,0
Đây là cô Nhism,0
Clear men với dầu xả xinn hân hạnh tài chợ stream này,0
Di ba noi hay quá di ba ơi,0
Co gì em cha trực tuyến chi sau,0
Hoàng Hồng Ngọc chị xinh đẹp giỏi vậy ma cũng suỷ ngĩ vậy ước như chị ấy,0
Móe chuyện này đã biết từ lâu rồi giờ mới biết hả ta Chỉ có mấy con bò nó mới không biết là người nước ngoài cấu kết với người trong nước phạm tội,1
Ngứa đái quá thầy,1
Same same,0
Bác vi đại quá,0
Huyền Khánh Phùng chị đã nói đúng lại còn nói to,0
Xin hỏi chế mua cây bút đâu xinh thế không ấy pass rẻ lại cho em được không,0
Mỹ Dung Trần nhớ nhé chưa,0
Phương Linh Trần vâng chị ơi em cũng đang buồn cười quá dịch mà về nd chắc cũng đi làm như này mất,0
Tôi chỉ có bình luận ngay cả who cũng không hẳn là đúng hay tin được Đúng sai bạn cũng không quyết định được đăng sau câu chuyện bạn cũng không chắc được nói như bạn vì nước ta nghèo nên phải dùng loại vắc xin này thì lại quay lại ban đầu câu chuyện dân,0
Tao cười tao ỉa chảy,0
Nhà các chị giàu thế sao không bảo bố chị thuê luôn một cái bệnh viện ở London mà chữa trị ý mang toàn quà độc từ đấy về VN làm cái gì,0
Hot girl ồng nghiệm,0
Mang vinh quang về nhé thầy,0
lên nghe chị gáy tới giờ sáng luôn ơi,0
Phan Hoài Nhân có vẻ hay,0
cái đéo gig thế này vậy,1
Chuyến bay định mệnh,0
Việt đừng noi gương nhé bạn,0
Xem mấy thằng chim ngắn thượng đẳng cãi vã chúng ta mấy hôm nay thấy thế nào nhỉ,1
Phan Nhuệ Anh có cái đồng hồ trang fage nào cũng khoe Uhmm bạn có tiền bạn khoe,0
Trưng dụng sạch rồi còn bằng chứng đâu mà tố cáo xử lý,0
đồ đó bằng inox chắc cũng bán được vài chục cho mấy ẻm cạp ấy mà,0
Trần Thảo xin info bạn bên trái ạ mình cảm ơn vui vẻ,0
cho cách ly trong tù đi giám đốc mà ý thức như,0
Nhò son phân thây em cüng tam düöc nêu em rüa māt hêt son phân nhin em nhù Môt xác chêt biêt di mà thôi ha ha,0
Thế nào là phản động vầy lặng yêu,0
hôm nay nhìn đẹp quá trời em ơi,0
Chuẩn không anti nhưng bài lần này nghe không vào,0
tộc trưởng dùng chuột gì vậy mọi người,0
Nói gì đó chị,0
Cô ơi mai mốt có ai chửi thế giới thứ ba cô kêu con con chửi tiếp cô,0
Đúng người việt nam rất là xạo lồn nghèo mà nổ lắm,1
Các bác cứ nghỉ ở nhà nhưng tăng cân thì vẫn phải tăng nhé,0
Trần Sinh Đức chụp ảnh thôi không bấm chuông hay lộ địa chỉ là được,0
thời buổi kinh tế hạn hẹp,0
Trò gì mất rạy,0
Sống chậm thôi mấy bạn,0
Tú Phạm trường hợp này cần cách li vĩnh viễn bạn ạ,0
Troi ơi cai mieng con linh loc ha ha,0
Đánh lạc hướng đó bà con nay xử vụ tham nhũng lớn chưa từng có,0
K muốn thích luôn mọi ngườiaj,0
Hong biết dùng có hiệu quả không nghe đồn là tốt,0
Sap tet bon cho cả khu vuc sap di xin tien xin bia xin ruou tây và van cho tui ban chiem ve hè long hanh,1
Chụp ở Mộc Châu kìa,0
Minh Hoàng Cương chạy Grab nữa không chị,0
Nguyễn Ngọc Dung không hết tiền không về,0
Giang hồ mõm sena hải phòng,0
Chất từng câu nói của cô mẹ mình hiếu,0
tui đi vài đường quyền,0
Hình nhu mũi co bị lệch,0
Nguyễn Đăng Khoa ác quá hại người như này quả báo đến sớm thôi,0
chao Hao Linh,0
Quách Trường tự nhiên có hứng thú đi xem phim cậu ạ,0
Thầy làm như vậy là chết cộng đồng mạng tụi em rồi,1
A Trung lamborghini,0
Thầy mặc size gì vậy mọi người,0
công lý cái địt mẹ mày à công lý xử doanh nghiệp còn dân sai thì kệ mẹ à bố mày đéo uống cái gì của THP cơ mà để những con chó như mày cắn càn thì xã hội loạn chết mẹ mày rồi mày phạm tội xong mày kêu mày nghèo mù chữ đéo biết luật thì mày vô tội à thằng ngu hay mày lại bảo nó tống tiền là đúng đi,1
Tao không Tien giang tao không ngo có con nói chuyên thieu van hoa nhu vậy,0
dễ thương nhoa,0
Dùng Ngọc Trinh thôi lên Fb làm chi cho ăn chửi,0
Tien tri cau tieu,1
Nhưng cái thứ dóc xạo dù đem cả gia tài không biết có hay là xạo cũng đéo có ai chứng đức cho đâu,1
địt cụ bọn này không con về để bàn nữa rồi,1
Này thì đánh sock óc người khác đáng lắm con đĩ ạ Mỹ Vân,0
coppy anh clmm tao yên nghỉ chet me may,1
Ai giàu họ Nhìn tởm,1
Áo người cao bằng các ông ạ,0
Tam cung nguyện kiểu,0
người nghèo thì bị chúng đó đàng áp cho không ngốc đầu lên nổi nghèo thì cho chết hết đất nước thiên đường của người giàu,0
Toàn ỏ đuong thôi không có nhà,0
Lê Đinh Cường cố tình cãi vã đó bạn Cuối video J lấy luôn chiếc Mes,0
Ý thức để dưới đít à,1
trông đại gia ngồi nhìn như thằng công nhân,0
Em tin thầy sẽ làm được,0
anh quay phim thọc phát,0
Ditme mặt thầy cũng thần thái vãi lồn,1
Ct tên khác chứ không phải táo quân,0
Mãi yêu cô chúc cô nổi tiếng hoài hoài nhé,0
Tự hào về chiến thắng một giải bóng đá để che dấu những hèn kém khác của đất nước mình,1
Trần Phú ngày mai là vượt sỉ số lớp rồi lấy đâu mà kêu,0
con chào ba chồg ạ,0
thầy làm em chảy máu rồi đền đi thây,0
Vãi cã chửi mà cũng có văn hoá,0
Toàn dân toàn thắng thì chị Nhung về nước,0
Nimo thông báo thế này mọi người ạ,0
Dù trong phim hay ra sao thì bố tui vẫn tạo tiếng cười cho đất nước,0
Gia Bảo vậy chi,0
bạn nữ này ngon quá,0
Dòng họ với con N à,0
Giáo án về One champ Lee bú đá và rụng mất xác,0
Cao Linh Hạ Hòa Phú Thọ kìa,0
Sống nhanh thế,0
Thật sự là chị này rất giống con gái Xinh và rất nữ tính,0
Thay vì cực kì thuyết phục thì hãy bình luận gì ý nghĩa hơn đi,0
cái gạt tàn mà nó cũng bợ thì tao bó tay,0
có thể suy ra nhất trí là máy thằng mặt lồn tham ông,1
công ty thì thằng tìm cách trốn thuế thì chả vậy,0
Thôii ba rọi béo về đi em về trước đây,0
Nhìn mặc ngu ngu thấy thôi đã mắc cười Zồi,0
Tâm Ngô cai nay biet lau rồi,0
Google đi nít ranh,0
Chúc em bình an,0
Có vẻ thuyết phục nhưng rất vô lí vì phụ nữ cần tiền,0
ơ ơ sợ quá cái lồn mẹ,1
Sau bao lần thề xoá kênh thì thầy đã được nút vàng,0
Okay anh ơi,0
Ngáo,1
Trần Thanh Hà hậu hoàng là ai hả bạn,0
đi taxi hoặc nhờ người đón,0
Trần Duy có ai ăn sam lúc sinh ra không anh,0
Vũ Văn Hiệp học trò như đéo lồn,1
chúng nó ăn ghê vạy chứ đè đầu bắt tù ngay thằng nào dám dành ăn với nó cho dù là bán phở,1
Minh Quân max yêu cầu,0
Phạm Minh Đức tao không biết nên sad hay ha ha nữa,0
Súc vật,1
Cũng đồng ý với quản trị viên nhưng bạn mày từ khi tham gia và đọc từng câu từng chữ bài đăng của quản trị viên thì thay đổi hẳn từ đứa ngoan hiền thành xạo xược có tí chuyện là chửi bới um lên lồn lồn Buồn hẳn ',1
Xin phép moi người cho tui chũi con chó cái,1
Phiên bản nhạc giống nhé anh mình,0
Tòi Súng said Hôm nay như mình đã hứa mình sẽ đưa ông bà già nhà mình đi mua táng hoàng đế để ăn mừng Refund gaming đạt top,0
Quá là hợp lý,0
M hieu lam mui dep quá,0
Idol về VIỆT NAM off fan meeting đi ông đã cải tà quy chính chào đón ông,0
Đức Thịnh vô anh ơi,0
Hoài An Trịnh mật vụ đây sao,0
Ngu xuẩn nhất nhì là TT Mỹ thơ trần đăng khoa,1
Vui hỉ nghĩ ra cách kiếm tiền chết người,0
Chi ba cho trieu chi ba,0
Bưu điện không thích điều này,0
Phạm Vũ không phải châu âu thì là châu phi hả ba,0
T vẫn nghe nhạc khánh phương,0
the minh khong phai nguoi Viet Nam rồi vậy,0
Best ha ha,0
Trương Công Thành khịa đau,0
khó ngủ quá,0
Với khả năng xấy à x thì em nghĩ đó là lineup tuyệt vời,0
Chu cà mo cho mò cu,0
Những lúc vui thì nghĩ tới bóng đá,0
cháu còn nhỏ đừng xạo lồn theo bố cháu nhé tùng,1
Việt Nam sẽ là nước đứng tóp đầu về nước đáng khinh nhất thế giới,1
Nge ông nội trần dần nói chưa bà con cô bác hãy nghe ông nội trần dần nói,0
Không nhưng nó trừ mà nó trừ hết ấy chứ,0
dì vàng ngọc ơi cuu con voi con đang kho khăn lắm,0
Thiếu triệu không trả,0
Xin chia buồn cùng gia đình,0
đông phương ba bại,0
Thì dân toàn mặc áo cờ Tổ quốc đi đòi đất đòi nhà mà chắc nó muốn doạ dân HN muốn biểu tình đây,1
Nghe rất yếu sinh lý nhưng lại yếu cả sử địa toán văn anh,0
Nguồn quốc việt,0
Hat hay quá,0
Thanh Tú,0
Tú gì đây anh em,0
M làm con cặc gì mà đăg cái bài ngu vậy quản trị viên Cho chúg vào chửi ngược à,1
Trung Phan việt kiều vầy mới sang nhé,0
Ngọc Hà âm tính rồi Cơ mà nay Hạ Hòa được lên báo,0
Trăm năm Kiều vẫn là Kiều Tộc trưởng vô đối là điều hiển nhiên,0
Nam Anh Nguyễn,0
Kien Chelsea được không em,0
Thôi thôi thơm nó tút kotex vả ngang mồm,0
Phạm Đ Mạnh gắt thế,0
Ko biết từ khi nào mình không màn chuyện chính trị nữa chuyện gì đến thì kệ mẹ nó cứ làm việc mình đam mê,1
Mày ngu hay đéo có não thế M đéo thấy là ông ấy là một người có tâm có tầm và yêu nước à Không có gì dính dáng đến Việt Tân cả thằng não chó bị nhồi sọ,1
Mày không thoát được đâu con trai,0
From bảy miếng đất,0
Nguyễn Thành Luân hơn phải đến nơi chứ mấy,0
Có mùi việt tân,0
nguoi thích thu,0
Thích chị hiện tại,0
Thứ hạng kim cương hả thầy,0
đọc báo thấy vụ triều tiên thử bom giờ mà việt nam vô cùng quan ngại,0
Cứ miết dần mất đi tình cảm rồi chỉ vì từ đó thôi,0
Thấy gái là con mắt sáng lên,0
Thanh Trường,0
thắng cái giải này làm gì trong khi chả có ai tới rạp coi làm xong rồi đoạt cái cúp nhựa về mài ra cơm ăn,0
Lại khoe chiếc ảnh này vì các chị với các bạn trường tôi múa đẹp,0
Lâu nay để ý bãi cứt cống rác thải các loại đều có dấu răng của thằng AD hết báo người ta đăng giờ nó copy rồi sủa vài tiếng ẳng ẳng cứ như mình là thánh biết hết rồi,1
À phải nói là quen ngột ngạt rồi,0
dỗi thực sự,0
Đúng là mạng của bọn nó là vàng còn với dân đen như cỏ rác mong rằng trong đám thối nát sẽ xuất hiện vị bao thanh thiên tái sinh,1
Nghe xong vừa khóc vừa cười thương cô quá,0
Xa qúa sau đi Cái răng xa lắm em ơi,0
Sơn Tùng chưa biết thế nào Về sớm thì đỡ bị cách ly nó,0
Tao cười tao ỉa,0
đổi thành kênh youtube luôn à mấy bích,0
Ah ơi để em sẽ xung phong đi nghĩa vụ dù em mới lớp để xem anh tấu hài free,0
Chào cô,0
ngon con cặc anh chào em câu đi đốt nhà đấy,1
Chết đem tiền bỏ vô hòm hả,0
Giờ này chắc con mụ này nhục lắm đây,1
Vãi ca chào vọng,0
Yeah Refund win rồi các bạn oiwi,0
Thầy đang gập cơ bụng hả thầy,0
Ad lại chẳng biết con cặc gì rồi Tiền thuế cno' lấy của quản trị viên đâu bằng tiền cúng của tụi giang hồ,1
Hướng dẫn con mẹ gì giống như hút thuốc lá thế thôi,1
Bán nhà rồi,0
Nguyễn Quang Huy chạy ngay đi,0
Con Quy nay No Khung nang No ngao da Het Thuoc Chua,1
Day la bi benh lieu nhe cac ban dung trach nguoi ta co trach la nguoi choc quá dang thôi nhung day la gia dinh chu không phay nguoi ngoai,0
Phạm Tuong không có cái gì cũng tự dưng lôi anh tao vào cái thứ dòng đỗn lì không khịa anh tao thì mày bị ngứa tay à,1
Nhii Bờmm bạn nhi nói chỉ có đúng,0
Sam đi đôi so đi lẻ,0
bê lồn chạy xung quanh,0
Ta đã là người tạo ra cái bo cho team Và giải sắp tới ta sẽ ngồi dưới vẽ bo cùng ông bạn già CHIP,0
Thăng đần phát biểu,1
Có ai chờ mãi tập này như tui không,0
Điz mẹ thanh niên,1
sau năm chắc dân số VN bị ung thư cả rồi,0
Ở thái lan vào xin giấy tờ mất mẹ nó bạt thai xin điểu,0
Hoàng Gia Bảo còn Hồng Thái thì chả có tư duy đâu anh nhỉ,0
Yêu cô nhiều,0
Sốt thực sự,0
công nghệ làm sạch môi trường của nhật cản trở tham nhũng của công chức búa liềm đúng là chuyện hài nhà sảng,1
Ơ cái đéo ịt đang ngủ mê bị mẹ chửi bỗng zưng facebook tin nhắn kêu mở za xem thấy cái fanpage chửi thuê đọc vài tí nghe vui tai vãi lìu tóm lại là anh sẽ đưa thắm vô thần tượng,1
cái này nhai đi nhai lại quài chán vãi lồn ấy,0
